ID,MTO_PIA
447,95737.69784787855
448,95823.50011356242
449,95737.26457408971
450,95969.66248227612
451,95884.22823274917
452,95852.41691401166
453,95834.28192881939
454,95987.48867792008
455,95969.66248305058
456,95852.41691348636
457,95841.71943788807
458,95737.6978475976
459,95899.64220498847
460,95899.64220568052
461,95817.13977689692
462,95823.50011330363
463,95817.13977623917
464,95969.66247032853
465,95737.26458660937
466,95790.44978313941
467,95948.62323912374
468,95786.95130626955
469,95786.95130565298
470,95803.76323106232
471,95817.13977649843
472,95884.22823273952
473,95827.9809128975
474,95737.26458600604
475,95790.44978314904
476,95790.384529855
477,95769.22699272369
478,95769.5236611823
479,95969.73730492237
480,95737.80818896316
481,95737.80818716486
482,95737.80818897279
483,95852.41691414411
484,95834.28192699242
485,95763.92696604636
486,95841.10623200354
487,95737.69784791833
488,95823.50011344539
489,95761.64898039754
490,95852.41691374563
491,95844.42059810301
492,95803.76323112
493,95899.6397910072
494,95827.98091276502
495,95737.26458666705
496,95737.26458669809
497,95790.44978276965
498,95841.71945057335
499,95841.71944991867
500,96068.64224532736
501,95959.05213565545
502,95943.45673967185
503,95790.3845297453
504,95834.28192881632
505,96106.59307992173
506,95936.02471092461
507,95834.28192866131
508,95837.37172896597
509,95837.37172933575
510,95803.76322942549
511,95737.80818898875
512,95969.66248304091
513,95969.66248306654
514,95737.26458665828
515,95933.00050361204
516,95780.67912890762
517,95948.62322654639
518,95943.4567408411
519,95761.71720101584
520,95834.28192872467
521,95763.92696602065
522,95786.9513050854
523,95823.5001135748
524,95872.25855154876
525,95841.10623200382
526,95769.52366104395
527,95780.67912880411
528,96068.64225805117
529,96068.64225804938
530,95943.45672877652
531,95803.76323028591
532,95786.95130646808
533,95899.64220577115
534,95899.64039514173
535,95817.13977688251
536,95786.95130627032
537,95769.22699439256
538,95737.26458678767
539,95817.1397767271
540,95841.7194377488
541,95823.50011348315
542,95737.26458586905
543,95987.48867792188
544,95969.73731749998
545,95969.66248293742
546,95825.56699542237
547,95871.91904479734
548,95790.38453011199
549,95737.80818897215
550,95852.4169141037
551,95769.52366092274
552,95871.91904454009
553,95780.67912879506
554,95825.56698347478
555,95790.38451741838
556,95769.22699415218
557,95834.28192867816
558,95763.92696595432
559,95841.10623030904
560,95841.10623173755
561,95823.50011355882
562,95823.50011341977
563,96106.59309263155
564,96106.59307990395
565,95899.64219304087
566,95837.37172753748
567,95817.13977675725
568,95737.28228821934
569,95834.28192854351
570,95763.92696599207
571,95763.92695325919
572,95763.92696529331
573,95899.6397800931
574,95780.67911610869
575,95948.62322651515
576,95737.69784788732
577,95959.05213568413
578,95827.98091223973
579,95780.67912827857
580,95780.67912814283
581,95761.71720091745
582,95761.71718827783
583,95769.22699441052
584,95763.92696601704
585,95763.9269659466
586,95737.80818885705
587,95737.8081889746
588,95737.80818883375
589,95936.02471103719
590,95852.41691257594
591,95737.28228991151
592,95769.52366091967
593,95769.52366128596
594,95817.13977609585
595,95827.98091107051
596,95737.26458497257
597,95790.44978134113
598,95790.44977042702
599,95825.56699605775
600,95790.38451731308
601,95769.52366121669
602,95969.7373174741
603,95763.92696607136
604,95825.03434131597
605,95959.05213528566
606,95933.00050424108
607,95936.0247110628
608,95943.4567413648
609,95943.45674147016
610,95769.22699444921
611,95844.04337672374
612,95841.10623210731
613,95823.50011354916
614,95899.64220395497
615,95844.42059796727
616,95817.1397642086
617,95761.64899432975
618,95737.2645867591
619,95933.00050413731
620,95852.41691412507
621,95841.71944935106
622,95763.92695356302
623,95841.10621944768
624,96106.59309234585
625,95969.66248240553
626,96068.64225791035
627,96068.64225803975
628,95899.64220577177
629,95737.69784799109
630,95823.50011356601
631,95823.50011356061
632,95737.26457427574
633,95899.64219295433
634,95790.38452998259
635,96068.64224524083
636,95852.41691400285
637,95823.5001008867
638,95948.62323923716
639,95834.28192866311
640,95786.95130534418
641,95969.66248280801
642,95841.10623134254
643,95841.10621940842
644,95841.10623199477
645,95737.69784796431
646,95790.44978315625
647,95803.76323112028
648,95943.45674136665
649,95852.41691404267
650,95837.37172857097
651,95825.03432850739
652,95825.03434131712
653,95884.22823263575
654,95737.26458664144
655,95943.45674144413
656,95769.52365949117
657,95969.7373176291
658,95763.92696607958
659,96106.59307980393
660,95737.28228991386
661,95943.45674145843
662,95825.56699621279
663,95790.38453000822
664,95763.9269659287
665,95763.92695336448
666,95763.9269659234
667,95786.95130629168
668,95737.26457397193
669,95737.26458640104
670,95872.25855037951
671,95943.45672878901
672,95943.45674148158
673,95834.28192867739
674,95825.03432862519
675,95737.80818829918
676,95841.71945054771
677,95825.56699608338
678,95763.9269660635
679,95786.95130629695
680,95844.42059875767
681,95803.76321854266
682,95761.6489943466
683,95969.66248293714
684,95763.9269656815
685,95763.92695337167
686,95841.10623213295
687,95825.03434093653
688,95737.26458557417
689,95948.62323922751
690,95841.71945017794
691,95943.45674070535
692,95763.92695334573
693,95841.10623147828
694,95786.95129360093
695,95761.64899369437
696,95761.64899448476
697,95841.71944874943
698,95834.28191599179
699,95834.28192842091
700,95763.92696600634
701,95763.92696608373
702,95737.80818897922
703,95817.13977689385
704,95737.2645866594
705,95936.02471027238
706,95943.45674136636
707,95771.1224240575
708,95834.2819287907
709,95969.7373176035
710,95969.73731749094
711,95763.92696607661
712,95872.25855141302
713,95872.25855208286
714,95817.13977690268
715,95899.64220568721
716,95823.50011346933
717,95825.03434036847
718,95786.95130629347
719,95841.71945055916
720,95841.10623204129
721,95948.62323912402
722,95943.4567411078
723,95737.26458662971
724,95737.69783530995
725,95823.50010075026
726,95933.00050426977
727,95825.03434133141
728,95969.66247035978
729,95737.28228925285
730,96068.64225779701
731,95837.37172923225
732,95834.2819286872
733,95827.98090018767
734,95825.03434054153
735,95786.95130601796
736,95842.51586361438
737,95842.515877086
738,95842.51587478696
739,95771.12240151911
740,95771.12238633263
741,95889.00404332147
742,95889.00405290684
743,96065.36085493401
744,96065.3614368678
745,95889.04552383503
746,95780.67913116649
747,95889.02483039246
748,95889.02480140027
749,95842.51586410747
750,95842.51585156405
751,95889.0040797033
752,95771.1224279018
753,95771.12242385383
754,95889.02481300598
755,95771.12240127605
756,95771.12238759533
757,95842.51585045559
758,96065.36143769139
759,95889.02480444031
760,95889.02480059395
761,96065.36143857063
762,95771.12240100847
763,95737.80820033283
764,95889.00406484123
765,95889.02482234409
766,95771.12240154464
767,95771.12240212683
768,95889.02483502521
769,96065.36204274176
770,95889.04553757254
771,95889.04555993725
772,95842.51586345502
773,95889.02481220815
774,95771.12238793155
775,95889.04553954375
776,95889.04552572471
777,95842.51587173608
778,96065.36143570494
779,95771.12240166447
780,95737.2646069043
781,96065.36086981927
782,95771.1224018361
783,95889.00406633584
784,95889.02480123499
785,96065.36083247572
786,95889.04553825827
787,95889.00404274004
788,96065.36204434073
789,95771.12240159637
790,95889.04553844471
791,95842.515864658
792,95889.04553713648
793,95889.02480014646
794,96065.36143668098
795,95771.12240213856
796,95889.00404361472
797,95889.04553852623
798,96065.36085412961
799,95771.1224018894
800,95771.12238877131
801,95889.04553859006
802,96065.36085726754
803,95771.12240114252
804,95842.51587557145
805,95889.02482570549
806,95889.02480516456
807,95889.00405395901
808,95771.12240157307
809,95889.02481604743
810,95889.02481269819
811,95889.04553865561
812,95771.12242508572
813,96065.36143827283
814,95842.5158632774
815,95841.2896857801
816,95737.80820034535
817,95771.12242241041
818,95842.51586097671
819,95841.2897063111
820,95761.71721011844
821,96065.36143784382
822,95771.12242565212
823,95889.04553968908
824,95842.51584921713
825,95771.12238846748
826,95771.12240931074
827,95771.12240217779
828,95889.0248172668
829,95771.12242632406
830,95842.51584937262
831,95842.51585077924
832,96065.3614588124
833,95771.12240013633
834,96065.36087073316
835,95842.51588762352
836,95889.0455379448
837,95889.04556384179
838,95771.1224100191
839,95771.12240137375
840,95889.02482236401
841,95771.12240055285
842,95771.1224005396
843,95771.12238933964
844,95889.04556097076
845,95889.00407600433
846,95771.12242495708
847,96065.36143856354
848,95771.12240107343
849,95889.0248018131
850,95771.12242799385
851,95771.12242787618
852,95889.02480110954
853,96065.36084399652
854,95842.51588404742
855,95771.12242169972
856,95889.02481407743
857,95889.02481648604
858,95889.00407828343
859,95771.12240186392
860,96065.36206471636
861,95771.12241315945
862,95889.02481737162
863,95889.04556371922
864,96065.36084371922
865,95780.67914372362
866,95771.12242488617
867,95889.04555221224
868,96065.36086434059
869,95889.04553821955
870,95889.0455372684
871,95761.71721154696
872,95889.02482493369
873,95771.12240198071
874,95771.12240188062
875,95771.12240200283
876,95889.04556085996
877,95842.51588378815
878,95842.51588261891
879,95842.51588429941
880,96065.36083174891
881,95771.12242167644
882,96065.36086746583
883,95889.02481712145
884,95889.00404095925
885,96065.36084501148
886,95889.02483348864
887,95771.12240067247
888,95771.12238800382
889,95889.00406697055
890,95889.04553865675
891,95889.0248168282
892,95889.04553849867
893,96065.36143725531
894,95771.122414726
895,95842.51588586837
896,95889.04553765408
897,95737.80820023383
898,95889.04552698435
899,95889.04553881948
900,95771.1224015571
901,95889.04556161774
902,95842.51586383075
903,95889.04555836829
904,95842.51586214594
905,95841.28968484026
906,95771.12242800558
907,95889.04556318671
908,95889.02481299017
909,95842.515871756
910,95771.1223899342
911,95771.12242181548
912,95771.1224021545
913,95889.02481278958
914,96065.36085335782
915,95889.0040428854
916,95889.02480460561
917,96065.36084284708
918,95771.12242645513
919,95889.0248350576
920,95889.02483980625
921,95771.12242567183
922,95841.28968440545
923,95771.1224272396
924,95771.12240099162
925,95771.12240011948
926,95889.02480487384
927,95771.12242397705
928,95842.5158901619
929,95771.12242395376
930,95737.80818764724
931,96065.36143614353
932,95842.51586424121
933,95889.02482648274
934,95869.81724502322
935,95842.51586397806
936,95889.02483995535
937,95842.5158639505
938,95889.00406262597
939,95737.8081997163
940,95737.80819995186
941,95751.4033355685
942,95889.00406820407
943,95889.00404127789
944,95889.00406705601
945,95889.0040560012
946,95889.00405541722
947,95889.00406704817
948,95889.00407972929
949,95889.00406549188
950,95889.00405656412
951,95889.04553804662
952,95889.04556173553
953,95889.0040564188
954,95889.0040558533
955,95889.00406783265
956,95842.51586569268
957,95889.00405233238
958,95889.00405562646
959,95889.00406469472
960,95889.0040409905
961,95889.00404315621
962,95889.00405291384
963,95889.00407647464
964,95889.00407660405
965,95889.0040397566
966,95889.00404301082
967,95889.00405556257
968,95889.00404272012
969,95889.00407730641
970,95889.00408071437
971,95889.0248133598
972,95889.02481249343
973,95889.0248136165
974,95889.02481365297
975,95889.0248265951
976,95889.02481408903
977,95842.51586304537
978,95889.02483938224
979,95889.02482591565
980,95889.02483784161
981,95889.02481315729
982,95771.12240127964
983,95889.0248133399
984,95889.02483557518
985,95842.5158844459
986,95841.28972420964
987,95889.0040554431
988,95889.0248138126
989,95889.02484026256
990,95842.51586346046
991,95841.28969711681
992,95889.02481628675
993,95889.00407583926
994,95889.02481327507
995,95889.02481286945
996,95889.02483492171
997,95889.00405356812
998,95842.51586382918
999,95842.51586237193
1000,95842.51588736275
1001,95842.51588522138
1002,95889.04553791722
1003,95889.0040553658
1004,95889.00407740823
1005,95889.00406410678
1006,95889.00407727233
1007,95889.02481395798
1008,95889.00405248089
1009,95842.515863178
1010,95842.51589056037
1011,95841.28969775785
1012,95841.28969695307
1013,95841.28971900468
1014,95737.80820021065
1015,96065.36144893902
1016,95889.024817595
1017,95889.02483719896
1018,95889.02483414806
1019,95889.00405291567
1020,95842.51586333351
1021,95842.51586222657
1022,95737.80818768285
1023,96065.36145024725
1024,95889.0248173043
1025,95889.02481643211
1026,95889.02484228912
1027,95737.80820272957
1028,96065.36147434225
1029,95889.04556160612
1030,95889.0248159979
1031,95889.00407894472
1032,95889.00407361472
1033,95842.51586331204
1034,95841.28970413428
1035,96065.3620425964
1036,96065.36147043252
1037,95889.02481316972
1038,95889.00403837151
1039,95841.28969666932
1040,96065.36147669572
1041,95889.02483983032
1042,95889.00405675135
1043,95889.0040410443
1044,95889.00403960538
1045,95889.00405313206
1046,95889.04552441645
1047,95771.12242799308
1048,95771.12240924974
1049,95771.12240129845
1050,95771.12239961346
1051,96065.36083046062
1052,95889.0040519466
1053,95889.02481633815
1054,95771.12240227216
1055,95771.1224007009
1056,95771.12242632329
1057,95771.1224263305
1058,95889.02480532984
1059,95771.12239932275
1060,95889.02482690228
1061,96065.3614610019
1062,95771.12242252384
1063,95889.04553779749
1064,95889.0248178457
1065,95889.04556227285
1066,95889.04553952778
1067,95889.04553784728
1068,95771.12242306935
1069,95869.81724505192
1070,95842.51586374156
1071,95889.0248424382
1072,95889.0040625748
1073,96065.36085178886
1074,95889.00405559519
1075,95842.51586371816
1076,95842.51586360038
1077,95771.12242566176
1078,95889.04553767685
1079,95771.12240201171
1080,95771.12242319806
1081,95889.00405197509
1082,95771.12242182191
1083,95889.02480431234
1084,95771.12240186635
1085,95889.02483412402
1086,95889.02481264422
1087,95889.00403987199
1088,95889.04553610297
1089,95771.12242251418
1090,96065.36143526885
1091,95771.12242505715
1092,95889.02480138035
1093,95842.51585103704
1094,95842.51588949999
1095,95771.12242151308
1096,95889.00406628361
1097,95842.51586303617
1098,95842.51588736431
1099,95889.02481291899
1100,95771.12240028167
1101,95771.12238960277
1102,95889.02482884342
1103,96065.36086603896
1104,96065.36086837969
1105,95889.02482314124
1106,95889.0040525844
1107,95842.51585077765
1108,95889.02482316118
1109,95889.00407295344
1110,96065.36143715851
1111,95771.12240014278
1112,95889.04553815653
1113,95889.04553983446
1114,95771.12240176876
1115,95889.00406405673
1116,95889.02481342608
1117,96065.36086446999
1118,96065.36143812747
1119,95889.02480356563
1120,95771.1224012284
1121,95889.04553902615
1122,95889.04553930725
1123,95842.51588566981
1124,95771.12240142786
1125,95771.12240128788
1126,95771.12242170205
1127,95889.04555927697
1128,95889.00406773535
1129,95771.12240035625
1130,95842.5158881488
1131,95737.80820036026
1132,95771.12240171211
1133,95889.00405167296
1134,95771.12238906203
1135,95771.12242486764
1136,95889.04552427109
1137,95771.12242508816
1138,95771.12242495634
1139,95842.51588481921
1140,95737.80820023203
1141,95889.04556163176
1142,95842.51586308911
1143,96065.36143512349
1144,95771.12241315703
1145,95771.12240019492
1146,96065.36083089668
1147,95889.0455387258
1148,95771.12240230241
1149,96065.36143628637
1150,95771.12240217134
1151,95889.02484073983
1152,95771.12240041574
1153,95889.00406703196
1154,96065.3614594527
1155,95771.12238832211
1156,95889.00404021262
1157,95889.0040904572
1158,95842.51586402894
1159,95889.02481771629
1160,95771.12241002153
1161,95771.12242408315
1162,95842.51586380514
1163,95842.51585125341
1164,96065.36145959687
1165,95771.12238920739
1166,95751.40333554285
1167,95771.12240202601
1168,95737.80820235978
1169,95889.02480385634
1170,95889.00407372523
1171,95842.51585060223
1172,95889.00405310618
1173,95842.51586287357
1174,95889.04554923826
1175,95771.12238974815
1176,95771.12240229988
1177,95771.12242182733
1178,96065.36143769848
1179,96065.36083233036
1180,95889.04553910765
1181,95889.02482962792
1182,95889.00405210904
1183,95889.0040775536
1184,95889.00404375757
1185,95889.0455363937
1186,95889.04554750535
1187,95889.02481590207
1188,95889.00405276149
1189,95889.04552398039
1190,95889.00406177762
1191,95771.12242104103
1192,95771.12242179333
1193,95889.04555914758
1194,95771.1224023
1195,95889.0040528898
1196,96065.36084415528
1197,95771.12242722108
1198,95771.12240113955
1199,95889.02480402161
1200,95780.67914362681
1201,95889.04553858045
1202,95842.51587785054
1203,95771.1224221444
1204,95771.12242253029
1205,95771.12238764085
1206,95889.04556175524
1207,95771.12240202524
1208,95889.02484008476
1209,95771.1224005812
1210,95889.04555299673
1211,95889.04552553076
1212,95889.04552514327
1213,95842.51585011378
1214,95889.04553823355
1215,95771.12242802707
1216,95842.51588911815
1217,95889.0455391715
1218,95889.004052163
1219,95889.0248403679
1220,96065.36084443005
1221,96065.36084297646
1222,95842.51586301895
1223,95889.02480087326
1224,95889.00404035796
1225,95889.04556541076
1226,95889.02483917087
1227,95771.12239903203
1228,95889.02480560065
1229,96065.36146021742
1230,95889.04552601543
1231,95737.80820022755
1232,95889.00407678881
1233,95771.12242407067
1234,95771.12240216005
1235,95771.12242430485
1236,95889.02479995001
1237,95841.28971165378
1238,95842.5158635962
1239,95889.02484072014
1240,95771.12242397938
1241,95889.00403939487
1242,95889.00405276848
1243,95889.00405614654
1244,95889.00407959991
1245,95889.00406626367
1246,95889.04556016657
1247,95889.04553906668
1248,95889.00405448023
1249,95889.00405714558
1250,95889.0040680587
1251,95889.00406180888
1252,95889.0455392095
1253,95889.04553819197
1254,95889.00407854088
1255,95889.00405570793
1256,95889.00405583731
1257,95842.51590305475
1258,95889.00404005875
1259,95889.00405527186
1260,95889.00405540125
1261,95889.00405356628
1262,95889.02482538563
1263,95889.02482629761
1264,95889.00407880102
1265,95889.0248371974
1266,95889.02481329124
1267,95889.02481394367
1268,95889.02482553282
1269,95889.02482566223
1270,95737.8081996671
1271,95737.8081875464
1272,95889.02481343658
1273,95889.00409342676
1274,95889.02481366892
1275,95771.12240142499
1276,95771.12240113429
1277,95889.02483797101
1278,95889.02483705712
1279,95889.02481684415
1280,95889.0248136364
1281,95889.0248421597
1282,95842.5158638932
1283,95841.28969739612
1284,95841.2896828538
1285,96065.36147200149
1286,95889.02481817643
1287,95889.02481730613
1288,95889.02481716145
1289,95889.00405342276
1290,95841.28972276571
1291,95889.0248429701
1292,95889.00403800978
1293,95842.51586411991
1294,95842.51588431184
1295,96065.36145097406
1296,96065.36145053798
1297,96065.36144952044
1298,95889.02484218376
1299,95889.0040552179
1300,95889.02484026439
1301,95842.5158636058
1302,96065.3614727733
1303,96065.3614712043
1304,95889.02484140113
1305,95889.02484139927
1306,96065.3614511194
1307,96065.36144981116
1308,95889.00405718743
1309,95889.00405617243
1310,95889.00404177108
1311,95889.00405507254
1312,95841.28972127111
1313,95889.02481366725
1314,95889.00406348737
1315,95842.51586303138
1316,95842.5158897669
1317,95841.28969738913
1318,95889.02481657748
1319,95889.00405652613
1320,95889.00407896451
1321,95889.02481272223
1322,95841.28971809517
1323,96065.36206863877
1324,95889.04553851552
1325,95889.04553777186
1326,95889.02483983216
1327,95889.00404133502
1328,96065.36084486614
1329,95842.51587568097
1330,95842.5158897472
1331,95889.04553913044
1332,95771.12242332989
1333,95889.02481342499
1334,96065.36146257089
1335,95841.2896838971
1336,95771.1224264527
1337,95842.51586343886
1338,95889.02481786166
1339,96065.36145724345
1340,95771.12238862594
1341,95889.0248160634
1342,96065.36143585028
1343,95842.51589041388
1344,95842.5158519968
1345,95889.02481679019
1346,95737.80818757499
1347,95842.51586437061
1348,95889.02481728024
1349,95889.0455377083
1350,95889.04552582148
1351,96065.36143783675
1352,95769.52367224466
1353,96065.36084326718
1354,95889.04552727507
1355,95889.04556267546
1356,95771.12240050161
1357,96065.36085569859
1358,96065.36085337774
1359,95889.0248215723
1360,96065.3614369646
1361,95889.00407904822
1362,96065.36084502745
