ID,MTO_PIA
219,69720.12642516945
220,69719.74579711283
221,78553.32312718785
222,69772.94638987689
223,78551.75927006062
224,80623.01236773451
225,73799.7028547753
226,104436.6432981585
227,104436.64331019451
228,80064.4371379453
229,76847.47391332759
230,126592.13030630614
231,109442.02698427005
232,80623.01235663636
233,114103.87263844472
234,114103.87261455522
235,75268.20364627952
236,89901.98195487182
237,69719.74579820887
238,69719.74346147453
239,99912.11162370506
240,86904.88044625615
241,118499.56449257533
242,86558.2436942515
243,126592.13279144872
244,74204.67462897766
245,69803.21989107058
246,104436.64318328726
247,77319.64333795401
248,74204.67480455906
249,69803.21753542588
250,77315.57574714856
251,79174.3469124744
252,86558.2436898684
253,69772.94638094421
254,86558.2436869926
255,82049.22281978211
256,77319.64099810683
257,74204.67473111083
258,82338.96551374794
259,86558.24368035681
260,69720.12640587454
261,75167.35046860838
262,82049.22282557754
263,77319.64332298005
264,109442.02698067664
265,76847.47157215684
266,75268.20390455832
267,114103.87259430412
268,109441.35222122908
269,104436.64295703165
270,78553.32319777131
271,74204.67246160856
272,76749.60073654096
273,76749.6007772619
274,126592.13257981461
275,69803.21988405638
276,105481.92781429607
277,86904.88056956997
278,77319.64330584944
279,80064.43944969411
280,76847.47379674487
281,78551.75924124749
282,80623.01465036884
283,75268.20377682515
284,73799.70279514282
285,86904.88055291229
286,82338.96550057088
287,79243.37957327461
288,75210.68070204096
289,75210.68066615929
290,74204.67479388053
291,74204.67478244934
292,146947.07317358546
293,114103.87228528188
294,82338.96548985846
295,77319.643330835
296,110040.70027492425
297,108133.27586191552
298,108133.27590605614
299,76847.47385479115
300,74204.6747927845
301,74204.67245161373
302,78551.7592341351
303,109442.02690548253
304,109442.02696038054
305,80623.01468501578
306,75268.20344391337
307,109441.12739702697
308,79243.3796174152
309,76847.47391442362
310,79242.39513876148
311,79242.39505997398
312,118531.67218853446
313,118531.6699834418
314,126592.13264194442
315,110040.70050117989
316,75167.35046970441
317,75167.3503241654
318,78553.32324796994
319,86558.24363037579
320,86558.2413532739
321,109442.02696401895
322,75268.20376115073
323,73799.70285004083
324,109441.12731823945
325,109441.34993859474
326,118499.56436645397
327,99912.11152759219
328,79243.37972489727
329,80064.43946994521
330,80064.43945311375
331,75167.34813297004
332,75210.68051798304
333,79937.72669433459
334,73799.70051804093
335,80064.43713241284
336,118531.67231544171
337,74204.67479876363
338,76749.60075337242
339,76749.60042409906
340,69772.94603671403
341,86904.87820064338
342,86904.88056245094
343,86904.88065675597
344,75210.6783485712
345,76749.5984253787
346,126592.1325570594
347,126592.13265503701
348,86558.24360868167
349,86558.24364708897
350,80064.43948426214
351,78553.32322325684
352,78551.75918813587
353,86558.24367501754
354,82049.22284367161
355,74204.67475148465
356,109442.02696497511
357,109441.1250435572
358,74511.2373841663
359,76749.6007413364
360,104436.64315939778
361,69803.21975714916
362,69720.12638344849
363,80064.43930977678
364,80064.43948668177
365,78551.75924547028
366,74204.67478778861
367,99912.11148036808
368,86558.24366839853
369,78551.75920490634
370,74511.23727751017
371,110040.70061071184
372,89901.98180766853
373,80064.43934303799
374,78553.3231816407
375,78553.32325330921
376,78551.75924305065
377,86558.24335600046
378,146947.07314969596
379,109442.02695092448
380,77315.57578307408
381,109441.3499441272
382,69720.12640491837
383,77319.64332610053
384,78553.32324486658
385,75210.6783319406
386,75210.68055124424
387,69772.94403398749
388,86558.24367323778
389,89901.98195846524
390,75167.35045293393
391,118531.67221242396
392,78551.75937754271
393,86558.24152325363
394,146947.07313534513
395,82338.96551132832
396,69719.74577322335
397,69719.74345594207
398,77319.64099410063
399,79242.39478559863
400,74204.6748116781
401,78551.75691417122
402,78551.75689754063
403,82049.22262966614
404,69803.21755205648
405,69719.74573857641
406,99912.11164053649
407,77319.64334999003
408,78553.32324013213
409,78553.32090259978
410,75210.68068584941
411,76749.60075701082
412,78551.75922592003
413,79174.34690846819
414,104436.64329103947
415,82338.96536688534
416,77319.64327120251
417,82049.22284234801
418,105481.92788949018
419,105481.92753992073
420,79243.37960292067
421,79242.39510283597
422,79937.72668387632
423,82049.22286150306
424,75268.20375580044
425,77319.64331664445
426,126592.13030077364
427,80623.01470526686
428,86904.88049078245
429,86904.88053723787
430,86904.88055400833
431,74204.67477969
432,126592.1303103123
433,77319.6432230828
434,126592.1326732542
435,86558.24367581772
436,74511.23725362068
437,105481.92552056359
438,105481.92797667619
439,79937.72903724127
440,77315.5757389335
441,69772.94635705471
442,79242.39507657068
443,109442.0269735576
444,126592.13262627
445,89901.97959704339
446,79174.3492404681
447,69772.94635395137
448,86558.24369356778
449,69720.1240637476
450,118499.56435249101
451,89901.9819393102
452,82338.9655076899
453,78553.32326042822
454,126592.13264304049
455,118499.56448413269
456,82338.96539474562
457,80064.4371419515
458,69772.94630443645
459,109442.02683347331
460,109442.02709175214
461,75268.20379348284
462,86558.24364578878
463,75268.20366024245
464,118499.56214739836
465,69720.12638444851
466,79243.37959716411
467,110040.70060419761
468,78551.75924916966
469,78551.75913322682
470,82049.22282078213
471,75268.20371828873
472,89901.98193821416
473,77315.57577948069
474,69720.12627437273
475,79243.37959826014
476,79242.39507251116
477,75167.3501356966
478,75210.68067145471
479,118531.66997790935
480,69803.2198876948
481,69803.21955478302
482,69803.21988879082
483,82338.965527986
484,78553.32291085878
485,74204.6747961603
486,79937.72903250682
487,69772.94649735896
488,86558.2436852738
489,73799.7002831434
490,82338.96545279189
491,80623.01459232256
492,82049.22283761356
493,109441.12704386411
494,77315.57575918458
495,69720.12640127995
496,69720.12653265154
497,79243.37953862768
498,80064.4394938347
499,80064.4393570009
500,126592.13032807724
501,114103.8726181936
502,108133.27555289328
503,79242.39505638057
504,78553.32326402163
505,146947.0708324147
506,105481.92785715808
507,78553.32321988104
508,79174.34918557008
509,79174.34924410652
510,82049.22250834022
511,69803.21990794588
512,118499.56448303665
513,118499.56450328775
514,69720.12638924395
515,104436.6431733607
516,77319.64332973894
517,110040.69826666526
518,108133.27576922234
519,73808.21150444924
520,78553.32323701166
521,74204.67479086485
522,78551.7590382237
523,86558.2437091633
524,86904.88043632958
525,79937.7290274667
526,75210.68063555207
527,77319.64332106042
528,126592.13266659132
529,126592.13266481156
530,108133.2735439944
531,82049.22267744514
532,78551.7594253217
533,109442.0269699981
534,109441.35211595868
535,75268.20377924478
536,78551.75925318534
537,75167.35044471888
538,69720.12641313343
539,75268.20375631146
540,80064.4371213147
541,86558.24368215333
542,69720.1262365859
543,126592.13264482022
544,118531.67231040158
545,118499.56447435815
546,76847.47378278195
547,99912.11162850047
548,79242.3951185104
549,69803.21989659357
550,82338.96551470412
551,75210.68061966005
552,99912.11158563849
553,77319.64331406451
554,76847.47157768927
555,79242.39277669977
556,75167.35041007194
557,78553.32322809611
558,74204.67478914608
559,79937.72870323347
560,79937.7289776088
561,86558.24369000827
562,86558.24366502273
563,146947.07319024316
564,146947.07083825397
565,109442.02462838066
566,79174.34891119474
567,75268.20376606772
568,69719.74546420106
569,78553.3232087829
570,74204.6747860256
571,74204.67244051558
572,74204.67466223886
573,109441.12504113755
574,77319.64097747004
575,110040.69827219773
576,69772.94636598739
577,114103.87263485132
578,77315.57564624028
579,77319.64321315623
580,77319.6431991933
581,73808.21161193131
582,73808.20914855984
583,75167.35044758364
584,74204.67478730535
585,74204.67477487413
586,69803.2198751237
587,69803.21989057057
588,69803.2198638053
589,105481.92787283249
590,82338.96522619555
591,69719.74578454175
592,75210.68062325344
593,75210.68069004879
594,75268.20363238218
595,77315.57542991123
596,69720.12607200659
597,79243.37926425235
598,79243.37726152579
599,76847.47388943809
600,79242.3927662415
601,75210.68080952305
602,118531.67229519058
603,74204.67479744005
604,76749.60075810686
605,114103.87255965722
606,104436.64328994343
607,105481.92789308359
608,108133.27587724965
609,108133.27588580504
610,75167.35059634154
611,77799.83644189744
612,79937.72903614523
613,86558.24368891223
614,109442.0266311072
615,80623.01457835964
616,75268.20144519303
617,73799.70282978975
618,69720.12640829416
619,104436.64328630501
620,82338.96551242436
621,80064.43926199779
622,74204.6726271259
623,79937.72670451313
624,146947.07312758625
625,118499.5643763805
626,126592.13263982603
627,126592.13266371553
628,109442.02697242767
629,69772.9463696258
630,86558.24369712728
631,86558.24369178803
632,69720.12423925976
633,109442.02461175004
634,79242.39509462091
635,126592.1303114466
636,82338.96549565389
637,86558.24135773629
638,110040.70060893205
639,78553.3232216608
640,78551.7590860027
641,118499.56445046864
642,79937.72890559961
643,79937.72670081374
644,79937.7290204708
645,69772.94636656629
646,79243.37960537917
647,82049.22283257345
648,108133.27587712652
649,82338.96563906148
650,79174.34911356088
651,76749.5984047419
652,76749.60076768936
653,89901.98193457576
654,69720.12638102887
655,108133.27588676123
656,75210.68034887812
657,118531.6723393312
658,74204.67480232315
659,146947.07082131653
660,69719.74579347443
661,108133.27588918086
662,76847.47393357867
663,79242.395114872
664,74204.674768895
665,74204.67245097386
666,74204.67477537415
667,78551.75925090558
668,69720.12405264945
669,69720.12634638193
670,86904.88022000053
671,108133.27354463426
672,108133.27588868084
673,78553.32322408044
674,76749.59841584005
675,69803.2197761994
676,80064.43947358361
677,76847.47390968917
678,74204.67479812376
679,78551.75925465875
680,80623.01472915636
681,82049.22050008121
682,73799.70283800481
683,118499.56447939824
684,74204.67473390735
685,74204.67245809289
686,79937.72905639632
687,76749.6006984744
688,69720.12619333254
689,110040.70060783601
690,80064.43941504719
691,108133.27575525938
692,74204.67245714618
693,79937.72891956252
694,78551.75690863878
695,73799.70272313361
696,73799.70287393034
697,80064.43914067184
698,78553.32089150163
699,78553.32318523411
700,74204.67478844523
701,74204.67481303558
702,69803.21989345134
703,75268.20379707625
704,69720.12638389364
705,105481.92774228686
706,108133.27588216662
707,74511.23740082399
708,78553.32324377054
709,118531.6723190801
710,118531.67230340568
711,74204.67480119322
712,86904.88042236667
713,86904.8805398178
714,75268.20378762015
715,109442.02695726007
716,86558.24368035016
717,76749.60059320398
718,78551.75925268534
719,80064.4394764594
720,79937.72902938633
721,110040.70059915751
722,108133.2758312504
723,69720.12638440468
724,69772.94402845504
725,86558.24133664332
726,104436.64330660111
727,76749.60077010898
728,118499.56214186588
729,69719.74566656719
730,126592.1326216931
731,79174.34923542799
732,78553.32323509203
733,77315.57342165224
734,76749.6006264652
735,78551.75920850968
736,77803.95873868921
737,77803.96127561109
738,77803.96064972252
739,74511.23373786152
740,74511.23084841919
741,81611.903564456
742,81611.90539170985
743,145288.89065394548
744,145289.2494175917
745,81612.1644806772
746,77319.64377527747
747,81612.04017235762
748,81612.034790931
749,77803.95885466777
750,77803.95652921683
751,81611.91042222753
752,74511.23868977452
753,74511.23772437958
754,81612.03692778797
755,74511.23362749052
756,74511.23106668613
757,77803.95626286388
758,145289.24951616625
759,81612.03532192345
760,81612.03461417135
761,145289.2497273544
762,74511.23357614681
763,69803.2220758945
764,81611.9074892118
765,81612.03829016979
766,74511.23369490108
767,74511.23383720973
768,81612.04063134054
769,145289.61228750637
770,81612.16702726789
771,81612.17097001056
772,77803.95869665622
773,81612.03673520318
774,74511.23122872484
775,81612.16746855828
776,81612.16493012931
777,77803.9598391338
778,145289.24914100577
779,74511.23377243477
780,69720.12903042504
781,145288.89360272666
782,74511.23376806325
783,81611.90789843819
784,81612.0347517361
785,145288.8867070534
786,81612.16716842358
787,81611.90342616304
788,145289.61266781203
789,74511.2337175431
790,81612.16723470735
791,77803.95897434957
792,81612.16692354818
793,81612.03449000481
794,145289.2492779023
795,74511.23383383392
796,81611.90363814622
797,81612.16722654561
798,145288.89043728332
799,74511.23379562228
800,74511.23146073589
801,81612.16726928059
802,145288.8912854454
803,74511.2336013599
804,77803.96086176303
805,81612.03890473618
806,81612.03549024592
807,81611.90559626589
808,74511.2337062247
809,81612.03744817461
810,81612.03680728609
811,81612.16725043512
812,74511.23759633084
813,145289.2496544592
814,77803.9586731581
815,77804.07418284174
816,69803.22207653438
817,74511.23720549089
818,77803.95818225783
819,77804.07757811855
820,73808.21325695171
821,145289.24955448823
822,74511.23805729135
823,81612.16750313154
824,77803.95606746314
825,74511.23127412556
826,74511.23496774228
827,74511.23385583608
828,81612.03769766746
829,74511.23825365744
830,77803.95612021133
831,77803.95636199584
832,145289.25321696806
833,74511.23336870737
834,145288.89383865666
835,77803.9630863511
836,81612.16708825265
837,81612.17190405623
838,74511.23504347069
839,74511.2337032883
840,81612.03829479145
841,74511.23345818384
842,74511.23345352827
843,74511.23148156502
844,81612.1711723767
845,81611.90948226397
846,74511.23757645705
847,145289.2497236057
848,74511.2336135315
849,81612.03489489297
850,74511.23869678873
851,74511.23866952342
852,81612.0347217845
853,145288.888776182
854,77803.96212176813
855,74511.23712082978
856,81612.03713816385
857,81612.03755643808
858,81611.91010353087
859,74511.23376888683
860,145289.61604310735
861,74511.23591083655
862,81612.03777001754
863,81612.17188050745
864,145288.8887131755
865,77319.646097898
866,74511.23785365956
867,81612.16981453531
868,145288.8921411617
869,81612.16714671538
870,81612.1670023117
871,73808.21353132704
872,81612.03871541432
873,74511.2337986208
874,74511.23378358626
875,74511.23380035671
876,81612.17110996207
877,77803.96206372185
878,77803.96184739278
879,77803.9621692064
880,145288.8865341872
881,74511.23710951138
882,145288.89296660505
883,81612.03766309423
884,81611.90318661717
885,145288.88901365094
886,81612.04031147309
887,74511.23348746164
888,74511.23114693076
889,81611.90794233057
890,81612.1672436177
891,81612.037589404
892,81612.16720307052
893,145289.24941244652
894,74511.2363157138
895,77803.96259328745
896,81612.16701910617
897,69803.22205862403
898,81612.1651324236
899,81612.16730023583
900,74511.23369554097
901,81612.17129182417
902,77803.95879298104
903,81612.17054592953
904,77803.95839858688
905,77804.07395081977
906,74511.23869341292
907,81612.1717159052
908,81612.03687870443
909,77803.95984375545
910,74511.23173732181
911,74511.23713449691
912,74511.23384451767
913,81612.03687349615
914,145288.89024796145
915,81611.90346073628
916,81612.03536111835
917,145288.88850573605
918,74511.2382777406
919,81612.04073555411
920,81612.04164147681
921,74511.23813878624
922,77804.07384937193
923,74511.23848978111
924,74511.23356793175
925,74511.2333604923
926,81612.03542109944
927,74511.23762063924
928,77803.96376566429
929,74511.23760932083
930,69803.2197433157
931,145289.24924926923
932,77803.95887644967
933,81612.0391348737
934,99265.27571586927
935,77803.95883077828
936,81612.04174686118
937,77803.95880730318
938,81611.9068897528
939,69803.22195995167
940,69803.22201134505
941,72019.47365249053
942,81611.90820767477
943,81611.90325509514
944,81611.9079068923
945,81611.9059162326
946,81611.90577339589
947,81611.90781326394
948,81611.9101544347
949,81611.90741190159
950,81611.90603929808
951,81612.16708866705
952,81612.17130292232
953,81611.90600472483
954,81611.90587711561
955,81611.90802530445
956,77803.95906667427
957,81611.90521739557
958,81611.90587518254
959,81611.90717714239
960,81611.90318108472
961,81611.9035252611
962,81611.90535568855
963,81611.90930510183
964,81611.90932899133
965,81611.90288478021
966,81611.90349068787
967,81611.90580796913
968,81611.90342154138
969,81611.90978986248
970,81611.91047475018
971,81612.0369167009
972,81612.0367657856
973,81612.03701008912
974,81612.03704723546
975,81612.03943627424
976,81612.03715095519
977,77803.9586284386
978,81612.04176245608
979,81612.0392446946
980,81612.0414296603
981,81612.03694424397
982,74511.23363105004
983,81612.03691207925
984,81612.0408311121
985,77803.96219696224
986,77804.08136068657
987,81611.90578860686
988,81612.03708422833
989,81612.04207735947
990,77803.9587352203
991,77804.07623011382
992,81612.03747712888
993,81611.90919844569
994,81612.03695534212
995,81612.03685707028
996,81612.04062266203
997,81611.90551357697
998,77803.95878806405
999,77803.95847348902
1000,77803.96298233788
1001,77803.96247383996
1002,81612.16706477755
1003,81611.90580957645
1004,81611.90962252671
1005,81611.90717965573
1006,81611.90950963463
1007,81612.03711880156
1008,81611.90525411756
1009,77803.95863232437
1010,77803.9638408584
1011,77804.07636767854
1012,77804.07621111508
1013,77804.08001888121
1014,69803.22205912405
1015,145289.25153300076
1016,81612.03778828804
1017,81612.04124405203
1018,81612.04043346332
1019,81611.90535556542
1020,77803.95868507255
1021,77803.9584389158
1022,69803.21974535844
1023,145289.25184415994
1024,81612.03771914156
1025,81612.0375117021
1026,81612.04230148786
1027,69803.22247340251
1028,145289.25620591032
1029,81612.17127903283
1030,81612.03740785927
1031,81611.91022539798
1032,81611.90879354236
1033,77803.95865753746
1034,77804.0771519292
1035,145289.61225293312
1036,145289.2551684264
1037,81612.03694678671
1038,81611.90265253435
1039,77804.07610594727
1040,145289.2568420319
1041,81612.0416568109
1042,81611.90609976603
1043,81611.90312014904
1044,81611.90294883886
1045,81611.90540985724
1046,81612.16461897016
1047,74511.23869277304
1048,74511.23487335265
1049,74511.2336412776
1050,74511.23332805595
1051,145288.8862276497
1052,81611.90511319642
1053,81612.03751732109
1054,74511.23387178297
1055,74511.23349878525
1056,74511.23824964176
1057,74511.23825676079
1058,81612.03552944084
1059,74511.23325890946
1060,81612.03953270358
1061,145289.2536658761
1062,74511.23721022533
1063,81612.1670504554
1064,81612.03783141669
1065,81612.1714799752
1066,81612.16745787456
1067,81612.16713606093
1068,74511.23751233907
1069,99265.27573252696
1070,77803.95878375646
1071,81612.04240687225
1072,81611.9068906636
1073,145288.88982388042
1074,81611.90588071498
1075,77803.95874232762
1076,77803.95873122946
1077,74511.23805838739
1078,81612.16703013061
1079,74511.2338076694
1080,74511.23742419838
1081,81611.90518499864
1082,74511.23713760027
1083,81612.03528742814
1084,74511.23377309617
1085,81612.04041812921
1086,81612.0368389229
1087,81611.90292715777
1088,81612.16672118205
1089,74511.2372091293
1090,145289.24903728603
1091,74511.23759149159
1092,81612.03478630933
1093,77803.95640115686
1094,77803.96357717253
1095,74511.23711097673
1096,81611.90760584507
1097,77803.95860589211
1098,77803.96298725487
1099,81612.03689738565
1100,74511.23340328061
1101,74511.23152723639
1102,81612.03975289824
1103,145288.89258913224
1104,145288.8932025351
1105,81612.03852492898
1106,81611.90526279608
1107,77803.95635707885
1108,81612.03852955064
1109,81611.90867167525
1110,145289.24948673818
1111,74511.23337181073
1112,81612.1671701046
1113,81612.16753770478
1114,74511.2337752975
1115,81611.90727717128
1116,81612.03702082395
1117,145288.8921650512
1118,145289.24961988596
1119,81612.03510994026
1120,74511.23366871504
1121,81612.16737300031
1122,81612.16742153648
1123,77803.96265798151
1124,74511.2336651671
1125,74511.23363593314
1126,74511.23712976246
1127,81612.17067842132
1128,81611.9080728762
1129,74511.23346127561
1130,77803.9631992954
1131,69803.22208138359
1132,74511.23373121025
1133,81611.90509540535
1134,74511.23152988237
1135,74511.23784525084
1136,81612.1645843969
1137,74511.2376005402
1138,74511.23757244136
1139,77803.96231108997
1140,69803.22205684427
1141,81612.17129928392
1142,77803.95862574491
1143,145289.2490027128
1144,74511.23589163276
1145,74511.23346634892
1146,145288.88633136943
1147,81612.16728324351
1148,74511.23387681588
1149,145289.24927929873
1150,74511.23385273272
1151,81612.04195890171
1152,74511.2334284937
1153,81611.90789155822
1154,145289.2532682625
1155,74511.23123955232
1156,81611.90299312159
1157,81611.91207343063
1158,77803.95885776686
1159,81612.0378075272
1160,74511.23506267447
1161,74511.23763321032
1162,77803.95877272995
1163,77803.95645544869
1164,145289.2534290086
1165,74511.23156445561
1166,72019.47363223945
1167,74511.2338181595
1168,69803.22241486608
1169,81612.03517908674
1170,81611.90886099708
1171,77803.956299709
1172,81611.90539464627
1173,77803.95855836327
1174,81612.16915358674
1175,74511.23156180965
1176,74511.23387909091
1177,74511.23714293953
1178,145289.249519915
1179,145288.88667248018
1180,81612.16736483858
1181,81612.03996493875
1182,81611.90519912507
1183,81611.90982485011
1184,81611.90366817573
1185,81612.16679032853
1186,81612.16854229219
1187,81612.03741360137
1188,81611.90535713662
1189,81612.16451525042
1190,81611.90665590439
1191,74511.23700285524
1192,74511.237132761
1193,81612.17065453182
1194,74511.23387260655
1195,81611.90534035444
1196,145288.88881689523
1197,74511.2384813724
1198,74511.23360022997
1199,81612.03521828164
1200,77319.64621029708
1201,81612.16724867027
1202,77803.96148302995
1203,74511.23715059286
1204,74511.23721332867
1205,74511.23115957835
1206,81612.1713844172
1207,74511.23381414381
1208,81612.04177075069
1209,74511.23348446311
1210,81612.17002657583
1211,81612.1647866912
1212,81612.16479183636
1213,77803.95617862049
1214,81612.16715417511
1215,74511.23870295158
1216,77803.96349557747
1217,81612.16740757355
1218,81611.90516748824
1219,81612.04208591487
1220,145288.88887535795
1221,145288.88852962555
1222,77803.95859293651
1223,81612.03466287102
1224,81611.90302769485
1225,81612.17232813728
1226,81612.04153482067
1227,74511.23318976299
1228,81612.03559396564
1229,145289.25345383558
1230,81612.1649992758
1231,69803.22206543623
1232,81611.90969430449
1233,74511.23763257044
1234,74511.23384337257
1235,74511.23746158583
1236,81612.03444033464
1237,77804.07903269287
1238,77803.95874918322
1239,81612.04187740681
1240,74511.23762957192
1241,81611.90279591514
1242,81611.9053211153
1243,81611.90595080583
1244,81611.9101305452
1245,81611.90760122341
1246,81612.1708788413
1247,81612.16733522348
1248,81611.90557427696
1249,81611.90617759104
1250,81611.90817310153
1251,81611.90665037195
1252,81612.16736525297
1253,81612.1671232403
1254,81611.90986280549
1255,81611.90584254239
1256,81611.90586643187
1257,77803.96579807381
1258,81611.90297437352
1259,81611.90573882265
1260,81611.90576271215
1261,81611.90551370008
1262,81612.03914659387
1263,81612.03935125988
1264,81611.91019908886
1265,81612.0411606655
1266,81612.03695837039
1267,81612.03711638192
1268,81612.03922071426
1269,81612.03924460374
1270,69803.22196261935
1271,69803.21972426547
1272,81612.03699294364
1273,81611.9128103885
1274,81612.0370579192
1275,74511.23366562327
1276,74511.2335964768
1277,81612.0414535498
1278,81612.04121761979
1279,81612.03760008773
1280,81612.03701471078
1281,81612.04227759836
1282,77803.95884380395
1283,77804.07627881347
1284,77804.0735756593
1285,145289.25559250746
1286,81612.037926581
1287,81612.03771901844
1288,81612.03768911204
1289,81611.90547900372
1290,77804.08102665581
1291,81612.04250484987
1292,81611.9025636693
1293,77803.95885721053
1294,77803.96217174915
1295,145289.25201702616
1296,145289.25191330642
1297,145289.25167129372
1298,81612.04229293246
1299,81611.90577045947
1300,81612.04207723634
1301,77803.95876979352
1302,145289.2557818293
1303,145289.25535774822
1304,81612.04208076882
1305,81612.04208089194
1306,145289.25205159938
1307,145289.2517404402
1308,81611.90620348575
1309,81611.9059660168
1310,81611.90329301525
1311,81611.90573588623
1312,77804.08061742944
1313,81612.03704965507
1314,81611.9072514335
1315,77803.95859547926
1316,77803.96369365508
1317,77804.0763148348
1318,81612.03754627536
1319,81611.90608161865
1320,81611.91002388907
1321,81612.03682262018
1322,77804.07971679042
1323,145289.61710330995
1324,81612.16721128557
1325,81612.16703020432
1326,81612.04165668777
1327,81611.90318929552
1328,145288.8889790777
1329,77803.96103874357
1330,77803.96361216018
1331,81612.16737586303
1332,74511.23745229722
1333,81612.03698015229
1334,145289.25408995713
1335,77804.07372366176
1336,74511.23827353126
1337,77803.95869362795
1338,81612.03784210043
1339,145289.25279288704
1340,74511.23142616265
1341,81612.03745885837
1342,145289.24917557903
1343,77803.96381310256
1344,77803.95663780048
1345,81612.03763172457
1346,69803.21972910473
1347,77803.95890033917
1348,81612.03770380747
1349,81612.16704123083
1350,81612.16485583766
1351,145289.24955073948
1352,75210.68280411289
1353,145288.88859877203
1354,81612.16520157008
1355,81612.17161042066
1356,74511.23349584885
1357,145288.89086136434
1358,145288.89025258314
1359,81612.03810084796
1360,145289.24934330003
1361,81611.91023407651
1362,145288.8890243347
1363,81611.90646567178
