ID,MTO_PIA
313,128744.97490819826
314,136863.7599400732
315,119834.20699977902
316,79427.45708524673
317,79427.45676289339
318,83558.91758881192
319,93206.41319754846
320,93206.40810680766
321,119191.53269181892
322,79550.80053116748
323,77753.48939948188
324,119190.565400732
325,119190.80210986164
326,128711.99098673956
327,108700.70386937671
328,84398.03843350275
329,85394.9387474279
330,85394.93872417779
331,79427.45183775545
332,79480.45075596358
333,85241.19908065171
334,77753.48419924836
335,85394.93355940058
336,128744.98010843177
337,78249.4125321028
338,81360.6889705173
339,81360.68827238133
340,72813.89169715502
341,93619.07858894664
342,93619.08387713796
343,93619.08377907991
344,79480.44590508203
345,81360.68379102429
346,136863.75971894708
347,136863.7599382839
348,93206.41315750906
349,93206.41324573169
350,85394.93879498038
351,83558.91752385182
352,83557.01849658221
353,93206.41330432596
354,87797.18215361136
355,78249.41241577009
356,119191.53268092326
357,119190.56031579785
358,78624.69333930616
359,81360.68896712016
360,113742.63140829973
361,72851.1013175495
362,72749.0424567753
363,85394.93840388261
364,85394.93880078706
365,83557.0186283425
366,78249.41248216562
367,108700.70374151466
368,93206.41329203069
369,83557.0185472371
370,78624.69307760736
371,119834.2072659565
372,97165.92149490572
373,85394.93847580758
374,83558.91743071006
375,83558.91759085766
376,83557.0186225358
377,93206.41260890522
378,156042.14892993515
379,119191.53265204429
380,82051.15905442846
381,119190.80209765545
382,72749.04250435116
383,82056.11834401725
384,83558.91758612008
385,79480.44586911955
386,79480.45082788853
387,72813.88719505745
388,93206.41330364405
389,97165.92181990859
390,79427.45703459185
391,128744.97989019398
392,83557.0186133823
393,93206.40818963772
394,156042.1488850869
395,88146.88456917724
396,72748.57606586615
397,72748.57088776035
398,82056.11314378373
399,84396.82357112085
400,78249.41253554815
401,83557.01340582896
402,83557.01336986647
403,87797.1816540333
404,72851.09638893632
405,72748.57596629496
406,108700.70408505994
407,82056.11839739978
408,83558.91753886231
409,83558.912350835
410,79480.45113476607
411,81360.6890139783
412,83557.01859614096
413,84314.14088946088
414,113742.63172717781
415,88146.88425062066
416,82056.11823452455
417,87797.18215160143
418,114891.72792728196
419,114891.72717442302
420,84398.03847583361
421,84396.82426585969
422,85241.1990376078
423,87797.1821577262
424,79550.80053241148
425,82056.11834770365
426,136863.75470858483
427,86072.13063027407
428,93619.08371699037
429,93619.0838217455
430,93619.0838724004
431,78249.41248515768
432,136863.75471711918
433,82056.11812577945
434,136863.75998918022
435,93206.41331072758
436,78624.69302422482
437,114891.72263636296
438,114891.72782649628
439,85241.20432106158
440,82051.15899112441
441,72813.89239458568
442,84396.82419843086
443,119191.53270035323
444,136863.75989321506
445,97165.91657849874
446,84314.14608969439
447,72813.89239189385
448,93206.41335566276
449,72749.03727286283
450,128711.99093080248
451,97165.92181378382
452,88146.88452571625
453,83558.91759358528
454,136863.75994386995
455,128711.99124968058
456,88146.88431003298
457,85394.9335679349
458,72813.89227620726
459,119191.53237673755
460,119191.5326556777
461,79550.80058928757
462,93206.41324889769
463,79550.80031888135
464,128711.98600218928
465,72749.04243764005
466,84398.03846964394
467,119834.20721801682
468,83557.01864439872
469,83557.01839037923
470,87797.18208109355
471,79550.8004250719
472,97165.92180998708
473,82051.1590557689
474,72749.04218926982
475,84398.03847344071
476,84396.82420663467
477,79427.456339853
478,79480.45109815749
479,128744.97492040443
480,72851.10163263086
481,72851.10089103387
482,72851.10163642761
483,88146.8845804392
484,83558.91684072635
485,78249.41251984332
486,85241.20427380381
487,72813.89240261079
488,93206.41330704118
489,77753.48365025203
490,88146.88441622352
491,86072.13041459082
492,87797.18210434366
493,119190.56481208872
494,82051.15900104592
495,72749.04246089014
496,72749.04246820995
497,84398.03831669025
498,85394.93880081043
499,85394.93853174466
500,136863.75473695135
501,124145.49138646387
502,117779.87721060615
503,84396.82416110455
504,83558.91759224485
505,156042.14375182934
506,114891.72786916186
507,83558.9175289408
508,84314.14598020169
509,84314.1461331554
510,87797.18140620769
511,72851.10164255238
512,128711.99124588382
513,128711.99125580535
514,72749.04245749302
515,113742.63146423681
516,82056.11838747827
517,119834.20202998948
518,117779.87769305886
519,77763.91094651457
520,83558.91755533563
521,78249.41250955797
522,83557.01815575211
523,93206.4133604237
524,93619.08360945937
525,85241.20427490283
526,79480.45104196329
527,82056.11834511627
528,136863.75998512458
529,136863.75998444264
530,117779.87271559003
531,87797.18176079837
532,83557.01872014736
533,119191.5326989894
534,119190.80695434367
535,79550.8005838323
536,83557.01864443453
537,79427.45702806744
538,72749.04251087556
539,79550.8005195541
540,85394.9335112319
541,93206.4133235145
542,72749.04213241204
543,136863.7599445519
544,128744.98010953078
545,128711.99120352181
546,81480.13424989283
547,108700.70408166283
548,84396.82431271783
549,72851.1016360404
550,88146.88456408828
551,79480.45099135663
552,108700.70397556724
553,82056.11834062013
554,81480.12932127964
555,84396.81907610472
556,79427.45692849626
557,83558.9175354652
558,78249.41248147127
559,85241.20357566785
560,85241.20416431112
561,93206.41335429894
562,93206.41329711967
563,156042.14899457962
564,156042.14374430742
565,119191.52744812438
566,84314.14539155843
567,79550.80053183695
568,72748.5753776517
569,83558.9174807721
570,78249.41249794459
571,78249.40724527526
572,78249.41220985094
573,119190.56030999115
574,82056.11310782125
575,119834.20201778329
576,72813.89239529097
577,124145.49139772584
578,82051.15878536268
579,82056.118128334
580,82056.11807239692
581,77763.91090045185
582,77763.90569289851
583,79427.45703583585
584,78249.41250819415
585,78249.41247872026
586,72851.10158846456
587,72851.10163710953
588,72851.10157924832
589,114891.72791602
590,88146.88393434534
591,72748.57607508238
592,79480.45099001618
593,79480.45114125467
594,79550.80025946902
595,82051.15830290997
596,72749.04176275419
597,84398.03772804697
598,84398.03322594942
599,81480.13451159165
600,84396.81903306079
601,79480.4511068287
602,128744.98009851025
603,78249.41253009286
604,81360.68901777506
605,124145.49123351014
606,113742.63172338106
607,114891.72792594152
608,117779.87790807265
609,117779.87795220314
610,79427.45704530878
611,82641.44065194248
612,85241.20431726483
613,93206.4133505022
614,119191.53195022195
615,86072.13035865374
616,79550.79535507159
617,77753.48938956036
618,72749.04249926218
619,113742.63167992004
620,88146.884572974
621,85394.93829711754
622,78249.40736406781
623,85241.19909431081
624,156042.14887723452
625,128711.990984185
626,136863.75992726337
627,136863.7599806459
628,119191.53269926074
629,72813.892438752
630,93206.41335702657
631,93206.41335498085
632,72749.03734348669
633,119191.52741216187
634,84396.82425933529
635,136863.75470098888
636,88146.8845223191
637,93206.40812622017
638,119834.20726527458
639,83558.9175296227
640,83557.01826251717
641,128711.99115013928
642,85241.20400218348
643,85241.19907825458
644,85241.20427040668
645,72813.89242782052
646,84398.03847616835
647,87797.18210544267
648,117779.87790984113
649,88146.88453303605
650,84314.14581807406
651,81360.68373432128
652,81360.68901806977
653,97165.92176652605
654,72749.04245096864
655,117779.87794130747
656,79480.45040137292
657,128744.9801618143
658,78249.41253346662
659,156042.14370366064
660,72748.57607578766
661,117779.87794711416
662,81480.13457489571
663,84396.8242692568
664,78249.41247154976
665,78249.40728831918
666,78249.41246915261
667,83557.01865332025
668,72749.03722469414
669,72749.04235139745
670,93619.08312700666
671,117779.8727207148
672,117779.8779566818
673,83558.91753542938
674,81360.68378248997
675,72851.10135931868
676,85394.93879088892
677,81480.13452151317
678,78249.412526978
679,83557.01865560153
680,86072.13068365661
681,87797.17691631634
682,77753.48939608475
683,128711.99120242281
684,78249.41236999854
685,78249.40729104681
686,85241.20432718635
687,81360.6888610246
688,72749.04201057978
689,119834.20726147783
690,85394.9386379352
691,117779.8776371218
692,78249.40728123774
693,85241.20405812057
694,83557.01341803516
695,77753.48912786155
696,77753.48945286442
697,85394.93804929194
698,83558.9123026663
699,83558.91742936961
700,78249.41250375127
701,78249.41253485381
702,72851.10163882052
703,79550.80058794713
704,72749.04245873702
705,114891.72760093864
706,117779.87790874211
707,78624.69335056812
708,83558.91758232332
709,128744.98015189277
710,128744.98010503464
711,78249.41253237413
712,93619.08355352232
713,93619.08382882903
714,79550.80059163354
715,119191.53266483123
716,93206.41331765665
717,81360.688626972
718,83557.01865400215
719,85394.93879536758
720,85241.20429027715
721,119834.20721911584
722,117779.8778019895
723,72749.04244587966
724,72813.88720726364
725,93206.40807084517
726,113742.63173464304
727,81360.68902387645
728,128711.9860143955
729,72748.57580416733
730,136863.7598800705
731,84314.1460907934
732,83558.91753996132
733,82051.15381301861
734,81360.68869889696
735,83557.0185403613
736,82646.46086899597
737,82646.46633553912
738,82646.46544519298
739,78624.68381225783
740,78624.67785358071
741,87268.85467928398
742,87268.85935287172
743,154544.61720532004
744,154544.93599197094
745,87269.17458166949
746,82056.1144275326
747,87269.02939080779
748,87269.0183841133
749,82646.46100417787
750,82646.45582872306
751,87268.87038125224
752,78624.69476028702
753,78624.6931715385
754,87269.02321864504
755,78624.68387209954
756,78624.67836661456
757,82646.45553294785
758,154544.93641472852
759,87269.01875471366
760,87269.01817350974
761,154544.9366394638
762,78624.68378443946
763,72851.10142970938
764,87268.86430845893
765,87269.02711810195
766,78624.68393718841
767,78624.68408524501
768,87269.03234959027
769,154545.26503982354
770,87269.1801720056
771,87269.18934460176
772,82646.4608272831
773,87269.02300474509
774,78624.67826063791
775,87269.18075558773
776,87269.17506273711
777,82646.46427824226
778,154544.93569592934
779,78624.68384926303
780,72749.04387081285
781,154544.62326617358
782,78624.68401123461
783,87268.86489406938
784,87269.01833924325
785,154544.60774553497
786,87269.18040814363
787,87268.85453126318
788,154545.26544688075
789,78624.68393515209
790,87269.18039403681
791,82646.46118410488
792,87269.18006099
793,87269.0180513329
794,154544.93615839616
795,78624.68409033399
796,87268.85475577466
797,87269.18049655133
798,154544.61690058437
799,78624.68400986778
800,78624.67870743832
801,87269.180431042
802,154544.61808806777
803,78624.68383983191
804,82646.46574206383
805,87269.02761744754
806,87269.01893725939
807,87268.85976270617
808,78624.68392593585
809,87269.02361100732
810,87269.0232294387
811,87269.18054993385
812,78624.69345963212
813,154544.9365627493
814,82646.46078289671
815,82646.599290646
816,72851.10143483414
817,78624.6926821911
818,82646.45991995485
819,82646.60790074118
820,77763.90993017926
821,154544.9364544378
822,78624.69391313549
823,87269.18079259293
824,82646.45500827968
825,78624.67858864577
826,78624.68734232514
827,78624.68408317289
828,87269.0240232072
829,78624.69416314819
830,82646.45505520598
831,82646.45562665381
832,154544.9452210307
833,78624.68356240825
834,154544.62361642695
835,82646.4707144079
836,87269.18034853053
837,87269.19087526007
838,78624.68756478764
839,78624.68377525263
840,87269.02712596678
841,78624.68368843736
842,78624.68368327679
843,78624.67881067697
844,87269.1897711174
845,87268.86894020127
846,78624.6934062854
847,154544.9366367597
848,78624.68372017413
849,87269.01850800677
850,78624.69479865907
851,78624.69475036551
852,87269.0183101029
853,154544.61268346198
854,82646.46935677687
855,78624.69245902331
856,87269.02359135947
857,87269.02372450319
858,87268.86982268258
859,78624.68402281217
860,154545.27408219883
861,78624.68871418633
862,87269.02392767678
863,87269.19082385757
864,154544.61259059398
865,82056.11960768413
866,78624.69362370648
867,87269.18605005865
868,154544.62120047904
869,87269.18043891825
870,87269.17993299625
871,77763.91051882252
872,87269.02733297809
873,78624.68404820401
874,78624.68400647065
875,78624.68405712555
876,87269.18975826827
877,82646.46925058632
878,82646.4687681336
879,82646.46946156188
880,154544.60756050897
881,78624.69244980707
882,154544.622375561
883,87269.02398620201
884,87268.85442425852
885,154544.61294001812
886,87269.03175003949
887,78624.68371515721
888,78624.67848879365
889,87268.86133579562
890,87269.18057235931
891,87269.02390971132
892,87269.1805077148
893,154544.93630371292
894,78624.68934601272
895,82646.47005530357
896,87269.18027452013
897,72851.1013886221
898,87269.17559651026
899,87269.180573042
900,78624.68394231319
901,87269.19003803005
902,82646.46093487514
903,87269.18875086008
904,82646.46040240757
905,82646.59901899812
906,78624.69480374803
907,87269.19063177174
908,87269.02330468924
909,82646.46428610709
910,78624.6790034799
911,78624.69250698636
912,78624.68407395665
913,87269.02315276589
914,154544.61661611492
915,87268.85456826838
916,87269.0187995837
917,154544.61236856278
918,78624.69421744818
919,87269.03234378115
920,87269.0333814302
921,78624.69389492499
922,82646.59890922268
923,78624.69451431902
924,78624.68377791505
925,78624.68355588386
926,87269.01886324899
927,78624.6932752275
928,82646.47170307976
929,78624.69326601125
930,72851.09619694628
931,154544.93580942522
932,82646.46103596922
933,87269.02791885493
934,107970.92398347479
935,82646.46095079533
936,87269.03341660222
937,82646.46096195882
938,87268.86345845007
939,72851.10117568988
940,72851.10127228942
941,75571.37718763942
942,87268.86179554093
943,87268.85453121785
944,87268.86139401722
945,87268.85988901042
946,87268.85973850935
947,87268.86445638617
948,87268.86968787451
949,87268.86387504589
950,87268.86005092827
951,87269.18041307654
952,87269.19008619874
953,87268.86001392307
954,87268.85984952495
955,87268.86475325703
956,82646.457344395
957,87268.859298907
958,87268.8566064146
959,87268.86356577364
960,87268.85443646472
961,87268.85463441395
962,87268.85944692779
963,87268.86845941002
964,87268.86851279256
965,87268.85411154915
966,87268.85459740875
967,87268.85977551455
968,87268.85452339835
969,87268.86945060224
970,87268.86678258167
971,87269.01993645646
972,87269.02316877339
973,87269.02010879588
974,87269.0234855577
975,87269.02543692246
976,87269.02359657332
977,82646.46068706311
978,87269.03049232638
979,87269.02511594947
980,87269.03342739119
981,87269.02335682939
982,78624.68387346335
983,87269.01992859162
984,87269.03255731126
985,82646.46952099254
986,82646.61514206762
987,87268.85974952987
988,87269.02352836958
989,87269.03436729324
990,82646.4607372652
991,82646.60413564197
992,87269.02375456523
993,87268.8681977112
994,87269.02340499808
995,87269.02327746442
996,87269.03230722826
997,87268.85962559105
998,82646.46093420565
999,82646.46044935484
1000,82646.47063255082
1001,82646.46978839091
1002,87269.180359694
1003,87268.8596273116
1004,87268.86879145287
1005,87268.86331213235
1006,87268.86875489997
1007,87269.0235653748
1008,87268.85933892083
1009,82646.46075855104
1010,82646.47186729545
1011,82646.6043013755
1012,82646.60399341944
1013,82646.61311855554
1014,72851.10137905448
1015,154544.9412611747
1016,87269.02408761202
1017,87269.03318794107
1018,87269.03202099033
1019,87268.8594486963
1020,82646.46080547734
1021,82646.46041234964
1022,72851.09621055212
1023,154544.9415942215
1024,87269.02401360162
1025,87269.02379157042
1026,87269.03432542527
1027,72851.10241229992
1028,154544.9515650438
1029,87269.1900328162
1030,87269.02368232331
1031,87268.87009540192
1032,87268.86804596988
1033,82646.4608139435
1034,82646.60704549337
1035,154545.26500281834
1036,154544.95009309097
1037,87269.02336086759
1038,87268.85354863563
1039,82646.60401346513
1040,154544.95245565634
1041,87269.03339068222
1042,87268.86008257666
1043,87268.85388647442
1044,87268.8538735512
1045,87268.85951457545
1046,87269.17472969029
1047,78624.69479862327
1048,78624.68724223347
1049,78624.68385841405
1050,78624.683163711
1051,154544.60723532698
1052,87268.85918677061
1053,87269.02368501772
1054,78624.68412225023
1055,78624.68370390465
1056,78624.69416311239
1057,78624.69416584003
1058,87269.01898212943
1059,78624.6830897006
1060,87269.02888306453
1061,154544.94608867995
1062,78624.69272944886
1063,87269.18033261033
1064,87269.02416874772
1065,87269.19028151837
1066,87269.18077196507
1067,87269.18007853678
1068,78624.69287466766
1069,107970.92399473675
1070,82646.46083020749
1071,87269.0343605973
1072,87268.86343837902
1073,154544.61602237323
1074,87268.8565942084
1075,82646.460912457
1076,82646.4608642883
1077,78624.69391693224
1078,87269.18026012283
1079,78624.68406077063
1080,78624.6929880304
1081,87268.8591131278
1082,78624.6925096782
1083,87269.01872309303
1084,78624.68402376543
1085,87269.0320117383
1086,87269.02311576068
1087,87268.85413758828
1088,87269.17963447438
1089,78624.6927256521
1090,154544.93558491374
1091,78624.69344801876
1092,87269.01837624847
1093,82646.45568096866
1094,82646.4714576114
1095,78624.69229332736
1096,87268.86416738018
1097,82646.4607011303
1098,82646.4706332203
1099,87269.02320614843
1100,78624.68359941345
1101,78624.67889585084
1102,87269.02880493092
1103,154544.62184760324
1104,154544.6227258144
1105,87269.02742737417
1106,87268.85938128283
1107,82646.45562598434
1108,87269.027435239
1109,87268.86777325055
1110,154544.93606598134
1111,78624.68356510009
1112,87269.18032250668
1113,87269.18082959813
1114,78624.68393738026
1115,87268.86401158808
1116,87269.02334603797
1117,154544.62125386155
1118,154544.93652574412
1119,87269.01853020219
1120,78624.68373824743
1121,87269.18054205761
1122,87269.1806349999
1123,82646.46993508433
1124,78624.68391179659
1125,78624.68387683711
1126,78624.6924597286
1127,87269.18915981892
1128,87268.86165087698
1129,78624.68351621625
1130,82646.47093009115
1131,72851.10144091216
1132,78624.68398311514
1133,87268.85902795615
1134,78624.67878144872
1135,78624.69361626463
1136,87269.17469268509
1137,78624.69346058537
1138,78624.6934062496
1139,82646.46964124632
1140,72851.1013879402
1141,87269.19004273773
1142,82646.46065331272
1143,154544.93554790854
1144,78624.68875227102
1145,78624.6833117318
1146,154544.6073463426
1147,87269.1804869791
1148,78624.68413478103
1149,154544.93584395014
1150,78624.68408048105
1151,87269.03371347307
1152,78624.68365480592
1153,87268.8613847652
1154,154544.9455100437
1155,78624.67855164057
1156,87268.8542304296
1157,87268.8708368448
1158,82646.4609249606
1159,87269.0241153652
1160,78624.68752670291
1161,78624.69331939379
1162,82646.46092495362
1163,82646.45574684782
1164,154544.9455179016
1165,78624.67881845392
1166,75571.3771777179
1167,78624.68404347585
1168,72851.1022593462
1169,87269.01860421259
1170,87268.86805771998
1171,82646.45557119319
1172,87268.85950355492
1173,82646.4606792623
1174,87269.18488553858
1175,78624.67893285606
1176,78624.68411096185
1177,78624.69251172393
1178,154544.93641743256
1179,154544.6077085298
1180,87269.18064457213
1181,87269.02910180177
1182,87268.85913897175
1183,87268.86955215347
1184,87268.85479029958
1185,87269.17970848476
1186,87269.18426883356
1187,87269.02357400212
1188,87268.85931586652
1189,87269.17461867469
1190,87268.8631291068
1191,78624.69218810825
1192,78624.69249806483
1193,87269.18910643639
1194,78624.68413382779
1195,87268.85943767577
1196,154544.61270160959
1197,78624.69450687719
1198,78624.68383873942
1199,87269.01864908263
1200,82056.11956229089
1201,87269.1804499739
1202,82646.46662454515
1203,78624.69257269839
1204,78624.69273214071
1205,78624.67818662751
1206,87269.19006798825
1207,78624.68404344004
1208,87269.03346998474
1209,78624.68367682098
1210,87269.1863469295
1211,87269.17522645825
1212,87269.17491471629
1213,82646.45543792834
1214,87269.18044362594
1215,78624.69481228237
1216,82646.47130001837
1217,87269.1805790628
1218,87268.85925264975
1219,87269.03441142372
1220,154544.6127919973
1221,154544.61242194532
1222,82646.4607162675
1223,87269.0182363589
1224,87268.85426743478
1225,87269.19146900179
1226,87269.03311973138
1227,78624.68301569021
1228,87269.01904827499
1229,154544.9457918091
1230,87269.17513674751
1231,72851.10138666544
1232,87268.86923707211
1233,78624.69331426902
1234,78624.68409886831
1235,78624.6931380622
1236,87269.01799331857
1237,82646.60996257463
1238,82646.46079320228
1239,87269.03373168356
1240,78624.69327593278
1241,87268.8540086648
1242,87268.8594099226
1243,87268.85992601563
1244,87268.86963449199
1245,87268.86415951535
1246,87269.18949245707
1247,87269.18067459323
1248,87268.8562066594
1249,87268.86019894909
1250,87268.86175853573
1251,87268.863141313
1252,87269.18070911814
1253,87269.18045008175
1254,87268.8659204378
1255,87268.85981251975
1256,87268.85986590227
1257,82646.47253749392
1258,87268.8541967208
1259,87268.85970150415
1260,87268.85975488668
1261,87268.85962382256
1262,87269.02489838115
1263,87269.02534028424
1264,87268.87003621271
1265,87269.02962584114
1266,87269.02338267333
1267,87269.0235595681
1268,87269.02502520289
1269,87269.02507858542
1270,72851.10115571528
1271,72851.09615517712
1272,87269.02341967855
1273,87268.87202627619
1274,87269.02346918038
1275,78624.68391046856
1276,78624.68383645816
1277,87269.03348077372
1278,87269.03313052033
1279,87269.023893334
1280,87269.02011666074
1281,87269.03427204274
1282,82646.46086902352
1283,82646.60419849113
1284,82646.59830019897
1285,154544.95068683266
1286,87269.02423563282
1287,87269.02401537012
1288,87269.02397907671
1289,87268.85958858585
1290,82646.61457424592
1291,87269.03457993412
1292,87268.85344575127
1293,82646.46100821605
1294,82646.46946560008
1295,154544.9417792475
1296,154544.9416682319
1297,154544.9414091955
1298,87269.03428129476
1299,87268.85958782613
1300,87269.03436906173
1301,82646.46077427041
1302,154544.95097130208
1303,154544.95037756042
1304,87269.03398619241
1305,87269.03398442392
1306,154544.9418162527
1307,154544.94148320588
1308,87268.86019359228
1309,87268.85993703615
1310,87268.85407150042
1311,87268.85955082093
1312,82646.61398863545
1313,87269.0234913644
1314,87268.8637577516
1315,82646.46072030568
1316,82646.47154095213
1317,82646.60410443503
1318,87269.02382857562
1319,87268.85992087293
1320,87268.86937279318
1321,87269.02323869073
1322,82646.61279576473
1323,154545.2755665531
1324,87269.18051423921
1325,87269.18032268882
1326,87269.03339245071
1327,87268.85396048482
1328,154544.61290301292
1329,82646.46576476077
1330,82646.47155916263
1331,87269.18063017483
1332,78624.69304236618
1333,87269.02341446471
1334,154544.94668242164
1335,82646.59876809298
1336,78624.69421649493
1337,82646.46084960784
1338,87269.02415237039
1339,154544.94462728905
1340,78624.67867043312
1341,87269.02359462998
1342,154544.93573293454
1343,82646.47180786479
1344,82646.45596048137
1345,87269.02377965598
1346,72851.09616679048
1347,82646.46108935175
1348,87269.0240043496
1349,87269.18022794268
1350,87269.17530046865
1351,154544.93645173372
1352,79480.45088941503
1353,154544.6124959557
1354,87269.17567052065
1355,87269.19042079616
1356,78624.68355322145
1357,154544.61749432608
1358,154544.61662397973
1359,87269.0268336325
1360,154544.9362297025
1361,87268.87013776392
1362,154544.6129236408
1363,87268.8628647084
